DATE,FederalFundsRate,PrimeRate,10YrTreasuryRate,CPI,CoreCPI,GDP,IndustrialProduction,UnemploymentRate,NonfarmPayments,AvgHourlyEarnings,CorporateProfitsAfterTax,ConsumerLoans,BankLoansAndLeases,SP500Index,USDIndex
2023-07-27 00:00:00-04:00,5.12,8.5,3.9,304.615,308.959,27967.697,103.0722,3.5,156019.0,33.84,3114.986,1002.5362,12130.5553,4537.41,118.2497
2023-07-28 00:00:00-04:00,5.12,8.5,3.9,304.615,308.959,27967.697,103.0722,3.5,156019.0,33.84,3114.986,1002.5362,12130.5553,4582.23,118.1429
2023-07-31 00:00:00-04:00,5.12,8.5,3.9,304.615,308.959,27967.697,103.0722,3.5,156019.0,33.84,3114.986,1002.5362,12130.5553,4588.96,118.1738
2023-08-01 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1002.5362,12130.5553,4576.73,118.9156
2023-08-02 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1001.9724,12151.2368,4513.39,119.4622
2023-08-03 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1001.9724,12151.2368,4501.89,119.7123
2023-08-04 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1001.9724,12151.2368,4478.03,119.1684
2023-08-07 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1001.9724,12151.2368,4518.44,119.4297
2023-08-08 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1001.9724,12151.2368,4499.38,119.987
2023-08-09 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1004.8451,12148.364,4467.71,119.8273
2023-08-10 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1004.8451,12148.364,4468.83,119.5248
2023-08-11 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1004.8451,12148.364,4464.05,119.9929
2023-08-14 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1004.8451,12148.364,4489.72,120.4451
2023-08-15 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1004.8451,12148.364,4437.86,120.5927
2023-08-16 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1006.0943,12171.0272,4404.33,120.7308
2023-08-17 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1006.0943,12171.0272,4370.36,120.8924
2023-08-18 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1006.0943,12171.0272,4369.71,120.7937
2023-08-21 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1006.0943,12171.0272,4399.77,120.8271
2023-08-22 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1006.0943,12171.0272,4387.55,120.7274
2023-08-23 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1008.2665,12183.4363,4436.01,120.4036
2023-08-24 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1008.2665,12183.4363,4376.31,120.5987
2023-08-25 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1008.2665,12183.4363,4405.71,120.8752
2023-08-28 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1008.2665,12183.4363,4433.31,120.687
2023-08-29 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1008.2665,12183.4363,4497.63,120.6383
2023-08-30 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1012.8997,12188.3934,4514.87,120.187
2023-08-31 00:00:00-04:00,5.33,8.5,4.17,306.138,309.646,27967.697,103.0951,3.7,156176.0,33.89,3114.986,1012.8997,12188.3934,4507.66,120.5882
2023-09-01 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1012.8997,12188.3934,4515.77,121.1011
2023-09-04 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1012.8997,12188.3934,4515.77,121.1011
2023-09-05 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1012.8997,12188.3934,4496.83,121.7785
2023-09-06 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1011.2393,12190.8551,4465.48,122.2029
2023-09-07 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1011.2393,12190.8551,4451.14,122.2903
2023-09-08 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1011.2393,12190.8551,4457.49,122.2933
2023-09-11 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1011.2393,12190.8551,4487.46,121.6757
2023-09-12 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1011.2393,12190.8551,4461.9,121.6301
2023-09-13 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1013.2826,12198.5512,4467.44,121.3981
2023-09-14 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1013.2826,12198.5512,4505.1,121.5744
2023-09-15 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1013.2826,12198.5512,4450.32,121.5361
2023-09-18 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1013.2826,12198.5512,4453.53,121.5414
2023-09-19 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1013.2826,12198.5512,4443.95,121.5175
2023-09-20 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1015.8529,12202.3406,4402.2,121.32
2023-09-21 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1015.8529,12202.3406,4330.0,121.8972
2023-09-22 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1015.8529,12202.3406,4320.06,121.8735
2023-09-25 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1015.8529,12202.3406,4337.44,122.4445
2023-09-26 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1015.8529,12202.3406,4273.53,122.795
2023-09-27 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1017.0169,12209.0184,4274.51,123.2947
2023-09-28 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1017.0169,12209.0184,4299.7,122.8562
2023-09-29 00:00:00-04:00,5.33,8.5,4.38,307.374,310.616,27967.697,103.3081,3.8,156334.0,33.99,3114.986,1017.0169,12209.0184,4288.05,122.6332
2023-10-01 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1017.0169,12209.0184,4288.05,122.6332
2023-10-02 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1017.0169,12209.0184,4288.39,123.3573
2023-10-03 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1017.0169,12209.0184,4229.45,124.0624
2023-10-04 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1018.2669,12229.2824,4263.75,123.8848
2023-10-05 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1018.2669,12229.2824,4258.19,124.1752
2023-10-06 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1018.2669,12229.2824,4308.5,123.6561
2023-10-09 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1018.2669,12229.2824,4335.66,123.6561
2023-10-10 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1018.2669,12229.2824,4358.24,123.2437
2023-10-11 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1020.7847,12241.7165,4376.95,123.092
2023-10-12 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1020.7847,12241.7165,4349.61,123.5087
2023-10-13 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1020.7847,12241.7165,4327.78,123.8788
2023-10-16 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1020.7847,12241.7165,4373.63,123.621
2023-10-17 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1020.7847,12241.7165,4373.2,123.4334
2023-10-18 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1021.9,12242.4159,4314.6,124.1001
2023-10-19 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1021.9,12242.4159,4278.0,124.0861
2023-10-20 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1021.9,12242.4159,4224.16,123.9049
2023-10-23 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1021.9,12242.4159,4217.04,123.5935
2023-10-24 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1021.9,12242.4159,4247.68,123.9249
2023-10-25 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1023.9866,12265.6781,4186.77,124.069
2023-10-26 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1023.9866,12265.6781,4137.23,124.285
2023-10-27 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1023.9866,12265.6781,4117.37,123.9145
2023-10-30 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1023.9866,12265.6781,4166.82,123.7044
2023-10-31 00:00:00-04:00,5.33,8.5,4.8,307.653,311.433,28296.967,102.5781,3.9,156520.0,34.07,3239.649,1023.9866,12265.6781,4193.8,124.1229
2023-11-01 00:00:00-04:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1021.2935,12241.8599,4237.86,124.0801
2023-11-02 00:00:00-04:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1021.2935,12241.8599,4317.78,123.1995
2023-11-03 00:00:00-04:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1021.2935,12241.8599,4358.34,122.1006
2023-11-06 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1021.2935,12241.8599,4365.98,121.9692
2023-11-07 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1021.2935,12241.8599,4378.38,122.3882
2023-11-08 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.0582,12236.5003,4382.78,122.4055
2023-11-09 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.0582,12236.5003,4347.35,122.4434
2023-11-10 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.0582,12236.5003,4415.24,122.4434
2023-11-13 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.0582,12236.5003,4411.55,122.7389
2023-11-14 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.0582,12236.5003,4495.7,121.6865
2023-11-15 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.2258,12242.5848,4502.88,121.4035
2023-11-16 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.2258,12242.5848,4508.24,121.4953
2023-11-17 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.2258,12242.5848,4514.02,121.1657
2023-11-20 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.2258,12242.5848,4547.38,120.5653
2023-11-21 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1026.2258,12242.5848,4538.19,120.5182
2023-11-22 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1029.6112,12261.4358,4556.62,120.9757
2023-11-23 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1029.6112,12261.4358,4556.62,120.9757
2023-11-24 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1029.6112,12261.4358,4559.34,120.5285
2023-11-27 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1029.6112,12261.4358,4550.43,120.4893
2023-11-28 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1029.6112,12261.4358,4554.89,119.9174
2023-11-29 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1034.2443,12269.8358,4550.58,120.1246
2023-11-30 00:00:00-05:00,5.33,8.5,4.5,308.087,312.373,28296.967,102.8868,3.7,156661.0,34.19,3239.649,1034.2443,12269.8358,4567.8,120.5421
2023-12-01 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1034.2443,12269.8358,4594.63,120.2542
2023-12-04 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1034.2443,12269.8358,4569.78,120.7669
2023-12-05 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1034.2443,12269.8358,4567.18,121.0731
2023-12-06 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1030.5446,12269.8755,4549.34,120.8348
2023-12-07 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1030.5446,12269.8755,4585.59,120.8938
2023-12-08 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1030.5446,12269.8755,4604.37,121.0499
2023-12-11 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1030.5446,12269.8755,4622.44,121.2212
2023-12-12 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1030.5446,12269.8755,4643.7,120.9825
2023-12-13 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1031.953,12269.1388,4707.09,121.4667
2023-12-14 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1031.953,12269.1388,4719.55,119.8952
2023-12-15 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1031.953,12269.1388,4719.19,120.062
2023-12-18 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1031.953,12269.1388,4740.56,120.2386
2023-12-19 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1031.953,12269.1388,4768.37,119.8116
2023-12-20 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1032.4158,12262.3928,4698.35,119.8872
2023-12-21 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1032.4158,12262.3928,4746.75,119.6721
2023-12-22 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1032.4158,12262.3928,4754.63,119.4214
2023-12-25 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1032.4158,12262.3928,4754.63,119.4214
2023-12-26 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1032.4158,12262.3928,4774.75,119.2551
2023-12-27 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1033.4562,12254.133,4781.58,118.8525
2023-12-28 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1033.4562,12254.133,4783.35,118.762
2023-12-29 00:00:00-05:00,5.33,8.5,4.02,308.735,313.23,28296.967,102.6309,3.8,156930.0,34.31,3239.649,1033.4562,12254.133,4769.83,118.7686
2024-01-01 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1033.4562,12254.133,4769.83,118.7686
2024-01-02 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1033.4562,12254.133,4742.83,119.6165
2024-01-03 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1035.9574,12253.4283,4704.81,120.0407
2024-01-04 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1035.9574,12253.4283,4688.68,119.9775
2024-01-05 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1035.9574,12253.4283,4697.24,119.7474
2024-01-08 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1035.9574,12253.4283,4763.54,119.6237
2024-01-09 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1035.9574,12253.4283,4756.5,120.0296
2024-01-10 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1039.3348,12271.7636,4783.45,120.1258
2024-01-11 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1039.3348,12271.7636,4780.24,120.2516
2024-01-12 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1039.3348,12271.7636,4783.83,119.9009
2024-01-15 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1039.3348,12271.7636,4783.83,119.9009
2024-01-16 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1039.3348,12271.7636,4765.98,120.9213
2024-01-17 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.5859,12284.2175,4739.21,121.3823
2024-01-18 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.5859,12284.2175,4780.94,121.2366
2024-01-19 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.5859,12284.2175,4839.81,120.9947
2024-01-22 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.5859,12284.2175,4850.43,120.9687
2024-01-23 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.5859,12284.2175,4864.6,121.4244
2024-01-24 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.9248,12292.5325,4868.55,120.8336
2024-01-25 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.9248,12292.5325,4894.16,121.167
2024-01-26 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.9248,12292.5325,4890.97,120.9665
2024-01-29 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.9248,12292.5325,4927.93,121.1888
2024-01-30 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1041.9248,12292.5325,4924.97,120.9442
2024-01-31 00:00:00-05:00,5.33,8.5,4.06,309.794,314.389,28624.069,101.483,3.7,157049.0,34.47,3314.945,1044.4145,12315.8041,4845.65,120.7727
2024-02-01 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.4145,12315.8041,4906.19,120.6832
2024-02-02 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.4145,12315.8041,4958.61,121.2438
2024-02-05 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.4145,12315.8041,4942.81,121.6831
2024-02-06 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.4145,12315.8041,4954.23,121.3021
2024-02-07 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.7077,12305.7145,4995.06,121.2518
2024-02-08 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.7077,12305.7145,4997.91,121.4226
2024-02-09 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.7077,12305.7145,5026.61,121.3851
2024-02-12 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.7077,12305.7145,5021.84,121.2839
2024-02-13 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1044.7077,12305.7145,4953.17,121.8558
2024-02-14 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.4737,12326.933,5000.62,121.7411
2024-02-15 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.4737,12326.933,5029.73,121.5567
2024-02-16 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.4737,12326.933,5005.57,121.4984
2024-02-19 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.4737,12326.933,5005.57,121.4984
2024-02-20 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.4737,12326.933,4975.51,121.3769
2024-02-21 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.8312,12328.1654,4981.8,121.3918
2024-02-22 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.8312,12328.1654,5087.03,121.4589
2024-02-23 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.8312,12328.1654,5088.8,121.3991
2024-02-26 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.8312,12328.1654,5069.53,121.4197
2024-02-27 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1047.8312,12328.1654,5078.18,121.3297
2024-02-28 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1054.6407,12343.8039,5069.76,121.4886
2024-02-29 00:00:00-05:00,5.33,8.5,4.21,311.022,315.555,28624.069,102.7267,3.9,157271.0,34.54,3314.945,1054.6407,12343.8039,5096.27,121.5385
2024-03-01 00:00:00-05:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1054.6407,12343.8039,5137.08,121.3741
2024-03-04 00:00:00-05:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1054.6407,12343.8039,5130.95,121.2454
2024-03-05 00:00:00-05:00,5.33,8.5,4.21,312.107,316.762,28624.069,102.5186,3.9,157517.0,34.67,3314.945,1054.6407,12343.8039,5078.65,121.2575
